item_name,price,image_url
                  Morrisons Mini Chicken Tikka Skewers 10 Pack                                  100g                 ,               £1.75              ,https://groceries.morrisons.com/productImages/115/115964011_0_150x150.jpg?identifier=581cd7c4b1d65f58c5cf80f095920148
                  Morrisons Really Good Puds Syrup Sponge Puddings                                  2 x 110g                 ,               £2              ,https://groceries.morrisons.com/productImages/115/115885011_0_150x150.jpg?identifier=7b1219d1588182c12af6dcea83f5829b
                  Morrisons Mini Scotch Eggs                                  216g                 ,               £1.75              ,https://groceries.morrisons.com/productImages/282/282463011_0_150x150.jpg?identifier=02a21a5e58f9ecc41ac05f9ef464dc11
                  Morrisons Welsh Goats Cheese                                  125g                 ,               £1.80              ,https://groceries.morrisons.com/productImages/370/370684011_0_150x150.jpg?identifier=b2ae8fdb4bf8bdbc04554912536bfad1
                  Muller Corner Skyr Granola Raspberry                                  180g                 ,               £1.40              ,https://groceries.morrisons.com/productImages/515/515502011_0_150x150.jpg?identifier=8bc0d938620e5067b59785fd3ee1cd0c
                  Morrisons Casserole & Dumplings                                  450g                 ,               £2.65              ,https://groceries.morrisons.com/productImages/493/493063011_0_150x150.jpg?identifier=4b6a94592c8dde87fdabc327f687ee0c
                  Muller Rice Vanilla Custard Low Fat Dessert                                  180g                 ,               68p              ,https://groceries.morrisons.com/productImages/258/258304011_0_150x150.jpg?identifier=3fc424797d05c0d90d854ff27e46fd6b
                  Petits Filous Fromage Frais Strawberry & Raspberry                                  6 x 47g                 ,               £1              ,https://groceries.morrisons.com/productImages/254/254695011_0_150x150.jpg?identifier=7f60da7b58887247eaa87fb3a2a50d1e
                  Morrisons The Best Hoisin Pork Pizza                                  470g                 ,               £4.50              ,https://groceries.morrisons.com/productImages/426/426680011_0_150x150.jpg?identifier=493ad19b139e8e7413210c58fcc28648
                  Milkybar White Chocolate Mousse                                  4 x 55g                 ,               £1              ,https://groceries.morrisons.com/productImages/300/300238011_0_150x150.jpg?identifier=9db76c0b90d6f60816220509ec0c351e
                  Morrisons Italian Cheese Sauce                                  350g                 ,               £1.50              ,https://groceries.morrisons.com/productImages/112/112245011_0_150x150.jpg?identifier=77d9c9572bfa8b23a6caadbc616b07f5
                  Morrisons Italian Gnocchi                                  500g                 ,               £1.50              ,https://groceries.morrisons.com/productImages/242/242262011_0_150x150.jpg?identifier=35abb0217960fd65d033bf52b8c0d064
                  Tropicana Pressed Apple Juice                                  950ml                 ,               £2.75              ,https://groceries.morrisons.com/productImages/363/363182011_0_150x150.jpg?identifier=b5b1d6269956ec7217c1d4a9b46ba701
                  Cathedral City Grated Lighter Cheese                                  180g                 ,               £2              ,https://groceries.morrisons.com/productImages/114/114835011_0_150x150.jpg?identifier=e8cdeb4bd417c1d7bfff592b57245f3d
                  Morrisons Really Good Puds Sticky Toffee Puddings                                  2 x 110g                 ,               £2              ,https://groceries.morrisons.com/productImages/115/115887011_0_150x150.jpg?identifier=3f1dceb86a3c0aa6b63665051c767ed4
                  Muller Light Greek Style Sublime Strawberry Yogurts                                  4 x 120g                 ,               £2              ,https://groceries.morrisons.com/productImages/116/116382011_0_150x150.jpg?identifier=3b8b0f183e1db3aa432a0bf22eb4e137
                  Pure Sunflower Spread                                  500g                 ,               £1              ,https://groceries.morrisons.com/productImages/287/287319011_0_150x150.jpg?identifier=1cacd76168eed5e02575479071564aa6
                  Morrisons Strawberry Cheesecakes                                  3 x 100g                 ,               £1.65              ,https://groceries.morrisons.com/productImages/402/402043011_0_150x150.jpg?identifier=a64086c355cc0aa2923c4ccd21d3d39a
                  Morrisons The Best Thick Cut Honey Roast Ham                                  120g                 ,               £2.65              ,https://groceries.morrisons.com/productImages/406/406319011_0_150x150.jpg?identifier=275fff528c45bf76da492b1c37f607e5
                  Morrisons The Best Sri Lankan Chicken Pizza                                  475g                 ,               £4.50              ,https://groceries.morrisons.com/productImages/405/405713011_0_150x150.jpg?identifier=7501cd5b80034d7a22ec1c41a7315e70
                  Arla skyr Fat Free Natural Yogurt                                  450g                 ,               £1.65              ,https://groceries.morrisons.com/productImages/281/281259011_0_150x150.jpg?identifier=8a99786552af4ebe3275410fb1435d52
                  Morrisons Classic Tex Mex Dip Mix                                  400g                 ,               £2.50              ,https://groceries.morrisons.com/productImages/116/116122011_0_150x150.jpg?identifier=ea0104b7abe62377304d68bbcc61c467
                  Morrisons Savers Pork Sausage Rolls                                  8 x 60g                 ,               85p              ,https://groceries.morrisons.com/productImages/115/115947011_0_150x150.jpg?identifier=fa1aee7c300ab229c71def475fba38c7
                  Morrisons Italian Vegetable Lasagne                                  400g                 ,               £2.65              ,https://groceries.morrisons.com/productImages/257/257005011_0_150x150.jpg?identifier=6cf080cd08cc4e5c24909065b2d18157
                  Benecol Raspberry No Added Sugar Yogurt Drink                                  6 x 67.5g                 ,               £3.95              ,https://groceries.morrisons.com/productImages/116/116426011_0_150x150.jpg?identifier=b435d99b25d779310174ff470f9e657c
                  Peperami Hot Bunch Of 5S                                  5 x 22.5g                 ,               £2              ,https://groceries.morrisons.com/productImages/369/369462011_0_150x150.jpg?identifier=7bd9ea8c17524d21b5046e9dac1dc590
                  Strings & Things Cheestrings Cheese Snack                                  4 x 20g                 ,               £1              ,https://groceries.morrisons.com/productImages/111/111503011_0_150x150.jpg?identifier=5e503a136dd60957b90f6dc30fea5a4d
